timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-07-15T21:34:05Z,2023-07-15T17:34:05Z,MOD-PM-00955,44.18,28.76,0.0,39.956,-75.186,ACTIVE,7.325,7.602,7.835
2023-07-15T21:33:05Z,2023-07-15T17:33:05Z,MOD-PM-00955,44.43,28.79,0.0,39.956,-75.186,ACTIVE,7.895,8.033,8.097
2023-07-15T21:32:05Z,2023-07-15T17:32:05Z,MOD-PM-00955,44.32,28.82,0.0,39.956,-75.186,ACTIVE,8.105,8.342,8.393
2023-07-15T21:31:05Z,2023-07-15T17:31:05Z,MOD-PM-00955,46.38,28.84,0.0,39.956,-75.186,ACTIVE,7.544,7.803,7.915
2023-07-15T21:30:05Z,2023-07-15T17:30:05Z,MOD-PM-00955,48.76,28.84,0.0,39.956,-75.186,ACTIVE,8.114,8.393,9.254
2023-07-15T21:29:05Z,2023-07-15T17:29:05Z,MOD-PM-00955,48.94,28.83,0.0,39.956,-75.186,ACTIVE,8.817,9.049,10.438
2023-07-15T21:28:05Z,2023-07-15T17:28:05Z,MOD-PM-00955,49.03,28.81,0.0,39.956,-75.186,ACTIVE,8.464,8.786,8.895
2023-07-15T21:27:05Z,2023-07-15T17:27:05Z,MOD-PM-00955,49.37,28.81,0.0,39.956,-75.186,ACTIVE,8.18,8.425,8.528
2023-07-15T21:26:05Z,2023-07-15T17:26:05Z,MOD-PM-00955,49.46,28.8,0.0,39.956,-75.186,ACTIVE,8.486,8.765,8.938
2023-07-15T21:25:05Z,2023-07-15T17:25:05Z,MOD-PM-00955,49.66,28.79,0.0,39.956,-75.186,ACTIVE,8.944,9.385,10.137
2023-07-15T21:24:05Z,2023-07-15T17:24:05Z,MOD-PM-00955,49.76,28.78,0.0,39.956,-75.186,ACTIVE,9.011,9.338,9.449
2023-07-15T21:23:05Z,2023-07-15T17:23:05Z,MOD-PM-00955,49.7,28.78,0.0,39.956,-75.186,ACTIVE,8.746,9.182,10.069
